"AgtId","variable","value","Con","Contp","PP","PPName","Reg","Agt","Dat","Status","Agtp","Stage","StageSub","third_parties"
879,"Polps",1,"South Sudan","Government",116,"South Sudan post-secession process","Africa (excl MENA)","Agreement between the Government of the Republic of South Sudan (GRSS) and the South Sudan Democratic Movement/Army (SSDM/A)

","2012-02-27","Multiparty signed/agreed","Intra","SubPar","MultIss",0
880,"HrCp",1,"Sudan/Darfur","Government/territory",24,"Darfur-Sudan peace process","Africa (excl MENA)","Ceasefire Agreement between the Government of Sudan and the Justice and Equality Movement-Sudan (JEM)","2013-02-10","Multiparty signed/agreed","Intra","Cea","Ceas",1
880,"Ce",1,"Sudan/Darfur","Government/territory",24,"Darfur-Sudan peace process","Africa (excl MENA)","Ceasefire Agreement between the Government of Sudan and the Justice and Equality Movement-Sudan (JEM)","2013-02-10","Multiparty signed/agreed","Intra","Cea","Ceas",1
880,"Prot",1,"Sudan/Darfur","Government/territory",24,"Darfur-Sudan peace process","Africa (excl MENA)","Ceasefire Agreement between the Government of Sudan and the Justice and Equality Movement-Sudan (JEM)","2013-02-10","Multiparty signed/agreed","Intra","Cea","Ceas",1
880,"SsrPsf",1,"Sudan/Darfur","Government/territory",24,"Darfur-Sudan peace process","Africa (excl MENA)","Ceasefire Agreement between the Government of Sudan and the Justice and Equality Movement-Sudan (JEM)","2013-02-10","Multiparty signed/agreed","Intra","Cea","Ceas",1
880,"GeWom",1,"Sudan/Darfur","Government/territory",24,"Darfur-Sudan peace process","Africa (excl MENA)","Ceasefire Agreement between the Government of Sudan and the Justice and Equality Movement-Sudan (JEM)","2013-02-10","Multiparty signed/agreed","Intra","Cea","Ceas",1
880,"Dev",1,"Sudan/Darfur","Government/territory",24,"Darfur-Sudan peace process","Africa (excl MENA)","Ceasefire Agreement between the Government of Sudan and the Justice and Equality Movement-Sudan (JEM)","2013-02-10","Multiparty signed/agreed","Intra","Cea","Ceas",1
880,"HrMob",1,"Sudan/Darfur","Government/territory",24,"Darfur-Sudan peace process","Africa (excl MENA)","Ceasefire Agreement between the Government of Sudan and the Justice and Equality Movement-Sudan (JEM)","2013-02-10","Multiparty signed/agreed","Intra","Cea","Ceas",1
880,"StDef",1,"Sudan/Darfur","Government/territory",24,"Darfur-Sudan peace process","Africa (excl MENA)","Ceasefire Agreement between the Government of Sudan and the Justice and Equality Movement-Sudan (JEM)","2013-02-10","Multiparty signed/agreed","Intra","Cea","Ceas",1
880,"SsrDdr",1,"Sudan/Darfur","Government/territory",24,"Darfur-Sudan peace process","Africa (excl MENA)","Ceasefire Agreement between the Government of Sudan and the Justice and Equality Movement-Sudan (JEM)","2013-02-10","Multiparty signed/agreed","Intra","Cea","Ceas",1
880,"Civso",1,"Sudan/Darfur","Government/territory",24,"Darfur-Sudan peace process","Africa (excl MENA)","Ceasefire Agreement between the Government of Sudan and the Justice and Equality Movement-Sudan (JEM)","2013-02-10","Multiparty signed/agreed","Intra","Cea","Ceas",1
880,"GRef",1,"Sudan/Darfur","Government/territory",24,"Darfur-Sudan peace process","Africa (excl MENA)","Ceasefire Agreement between the Government of Sudan and the Justice and Equality Movement-Sudan (JEM)","2013-02-10","Multiparty signed/agreed","Intra","Cea","Ceas",1
880,"HrGen",1,"Sudan/Darfur","Government/territory",24,"Darfur-Sudan peace process","Africa (excl MENA)","Ceasefire Agreement between the Government of Sudan and the Justice and Equality Movement-Sudan (JEM)","2013-02-10","Multiparty signed/agreed","Intra","Cea","Ceas",1
880,"GeMe",1,"Sudan/Darfur","Government/territory",24,"Darfur-Sudan peace process","Africa (excl MENA)","Ceasefire Agreement between the Government of Sudan and the Justice and Equality Movement-Sudan (JEM)","2013-02-10","Multiparty signed/agreed","Intra","Cea","Ceas",1
881,"Cons",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","The Comprehensive Agreement on the Bangsamoro

","2014-03-27","Multiparty signed/agreed","Intra","Imp","ImpMod",1
881,"Eps",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","The Comprehensive Agreement on the Bangsamoro

","2014-03-27","Multiparty signed/agreed","Intra","Imp","ImpMod",1
881,"Civso",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","The Comprehensive Agreement on the Bangsamoro

","2014-03-27","Multiparty signed/agreed","Intra","Imp","ImpMod",1
881,"StDef",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","The Comprehensive Agreement on the Bangsamoro

","2014-03-27","Multiparty signed/agreed","Intra","Imp","ImpMod",1
881,"HrCp",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","The Comprehensive Agreement on the Bangsamoro

","2014-03-27","Multiparty signed/agreed","Intra","Imp","ImpMod",1
881,"HrGen",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","The Comprehensive Agreement on the Bangsamoro

","2014-03-27","Multiparty signed/agreed","Intra","Imp","ImpMod",1
881,"Terps",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","The Comprehensive Agreement on the Bangsamoro

","2014-03-27","Multiparty signed/agreed","Intra","Imp","ImpMod",1
882,"Ce",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","Annex on Normalization to the Framework Agreement on the Bangsamoro (FAB)

","2014-01-25","Multiparty signed/agreed","Intra","Imp","ImpMod",1
882,"GeWom",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","Annex on Normalization to the Framework Agreement on the Bangsamoro (FAB)

","2014-01-25","Multiparty signed/agreed","Intra","Imp","ImpMod",1
882,"GRef",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","Annex on Normalization to the Framework Agreement on the Bangsamoro (FAB)

","2014-01-25","Multiparty signed/agreed","Intra","Imp","ImpMod",1
882,"SsrDdr",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","Annex on Normalization to the Framework Agreement on the Bangsamoro (FAB)

","2014-01-25","Multiparty signed/agreed","Intra","Imp","ImpMod",1
882,"SsrPol",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","Annex on Normalization to the Framework Agreement on the Bangsamoro (FAB)

","2014-01-25","Multiparty signed/agreed","Intra","Imp","ImpMod",1
882,"HrSec",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","Annex on Normalization to the Framework Agreement on the Bangsamoro (FAB)

","2014-01-25","Multiparty signed/agreed","Intra","Imp","ImpMod",1
882,"GInd",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","Annex on Normalization to the Framework Agreement on the Bangsamoro (FAB)

","2014-01-25","Multiparty signed/agreed","Intra","Imp","ImpMod",1
882,"HrGen",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","Annex on Normalization to the Framework Agreement on the Bangsamoro (FAB)

","2014-01-25","Multiparty signed/agreed","Intra","Imp","ImpMod",1
882,"SsrPsf",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","Annex on Normalization to the Framework Agreement on the Bangsamoro (FAB)

","2014-01-25","Multiparty signed/agreed","Intra","Imp","ImpMod",1
882,"GCh",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","Annex on Normalization to the Framework Agreement on the Bangsamoro (FAB)

","2014-01-25","Multiparty signed/agreed","Intra","Imp","ImpMod",1
882,"HrCp",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","Annex on Normalization to the Framework Agreement on the Bangsamoro (FAB)

","2014-01-25","Multiparty signed/agreed","Intra","Imp","ImpMod",1
882,"SsrArm",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","Annex on Normalization to the Framework Agreement on the Bangsamoro (FAB)

","2014-01-25","Multiparty signed/agreed","Intra","Imp","ImpMod",1
882,"Mps",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","Annex on Normalization to the Framework Agreement on the Bangsamoro (FAB)

","2014-01-25","Multiparty signed/agreed","Intra","Imp","ImpMod",1
882,"Eps",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","Annex on Normalization to the Framework Agreement on the Bangsamoro (FAB)

","2014-01-25","Multiparty signed/agreed","Intra","Imp","ImpMod",1
883,"Eps",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","On the Bangsamoro Waters and Zones of Joint Cooperation Addendum to the Annex on Revenue Generation and Wealth-sharing and the Annex on Power-sharing

","2014-01-25","Multiparty signed/agreed","Intra","SubPar","Iss",1
883,"StDef",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","On the Bangsamoro Waters and Zones of Joint Cooperation Addendum to the Annex on Revenue Generation and Wealth-sharing and the Annex on Power-sharing

","2014-01-25","Multiparty signed/agreed","Intra","SubPar","Iss",1
883,"Terps",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","On the Bangsamoro Waters and Zones of Joint Cooperation Addendum to the Annex on Revenue Generation and Wealth-sharing and the Annex on Power-sharing

","2014-01-25","Multiparty signed/agreed","Intra","SubPar","Iss",1
883,"HrMob",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","On the Bangsamoro Waters and Zones of Joint Cooperation Addendum to the Annex on Revenue Generation and Wealth-sharing and the Annex on Power-sharing

","2014-01-25","Multiparty signed/agreed","Intra","SubPar","Iss",1
883,"GInd",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","On the Bangsamoro Waters and Zones of Joint Cooperation Addendum to the Annex on Revenue Generation and Wealth-sharing and the Annex on Power-sharing

","2014-01-25","Multiparty signed/agreed","Intra","SubPar","Iss",1
883,"LaEn",1,"Philippines/Mindanao","Government/territory",97,"Philippines - Mindanao process","Asia and Pacific","On the Bangsamoro Waters and Zones of Joint Cooperation Addendum to the Annex on Revenue Generation and Wealth-sharing and the Annex on Power-sharing

","2014-01-25","Multiparty signed/agreed","Intra","SubPar","Iss",1
884,"GeFa",1,"South Sudan","Government",116,"South Sudan post-secession process","Africa (excl MENA)","Agreement on Cessation of Hostilities between the Government of the Republic of South Sudan (GRSS) and the Sudan People’s Liberation Movement/Army (In Opposition) (SPLM/A in Opposition)

","2014-01-23","Multiparty signed/agreed","Intra","Cea","Ceas",0
884,"HrCp",1,"South Sudan","Government",116,"South Sudan post-secession process","Africa (excl MENA)","Agreement on Cessation of Hostilities between the Government of the Republic of South Sudan (GRSS) and the Sudan People’s Liberation Movement/Army (In Opposition) (SPLM/A in Opposition)

","2014-01-23","Multiparty signed/agreed","Intra","Cea","Ceas",0
884,"HrMob",1,"South Sudan","Government",116,"South Sudan post-secession process","Africa (excl MENA)","Agreement on Cessation of Hostilities between the Government of the Republic of South Sudan (GRSS) and the Sudan People’s Liberation Movement/Army (In Opposition) (SPLM/A in Opposition)

","2014-01-23","Multiparty signed/agreed","Intra","Cea","Ceas",0
884,"GeWom",1,"South Sudan","Government",116,"South Sudan post-secession process","Africa (excl MENA)","Agreement on Cessation of Hostilities between the Government of the Republic of South Sudan (GRSS) and the Sudan People’s Liberation Movement/Army (In Opposition) (SPLM/A in Opposition)

","2014-01-23","Multiparty signed/agreed","Intra","Cea","Ceas",0
884,"HrSec",1,"South Sudan","Government",116,"South Sudan post-secession process","Africa (excl MENA)","Agreement on Cessation of Hostilities between the Government of the Republic of South Sudan (GRSS) and the Sudan People’s Liberation Movement/Army (In Opposition) (SPLM/A in Opposition)

","2014-01-23","Multiparty signed/agreed","Intra","Cea","Ceas",0
884,"HrGen",1,"South Sudan","Government",116,"South Sudan post-secession process","Africa (excl MENA)","Agreement on Cessation of Hostilities between the Government of the Republic of South Sudan (GRSS) and the Sudan People’s Liberation Movement/Army (In Opposition) (SPLM/A in Opposition)

","2014-01-23","Multiparty signed/agreed","Intra","Cea","Ceas",0
884,"StDef",1,"South Sudan","Government",116,"South Sudan post-secession process","Africa (excl MENA)","Agreement on Cessation of Hostilities between the Government of the Republic of South Sudan (GRSS) and the Sudan People’s Liberation Movement/Army (In Opposition) (SPLM/A in Opposition)

","2014-01-23","Multiparty signed/agreed","Intra","Cea","Ceas",0
884,"SsrPsf",1,"South Sudan","Government",116,"South Sudan post-secession process","Africa (excl MENA)","Agreement on Cessation of Hostilities between the Government of the Republic of South Sudan (GRSS) and the Sudan People’s Liberation Movement/Army (In Opposition) (SPLM/A in Opposition)

","2014-01-23","Multiparty signed/agreed","Intra","Cea","Ceas",0
884,"Tral",1,"South Sudan","Government",116,"South Sudan post-secession process","Africa (excl MENA)","Agreement on Cessation of Hostilities between the Government of the Republic of South Sudan (GRSS) and the Sudan People’s Liberation Movement/Army (In Opposition) (SPLM/A in Opposition)

","2014-01-23","Multiparty signed/agreed","Intra","Cea","Ceas",0
884,"GCh",1,"South Sudan","Government",116,"South Sudan post-secession process","Africa (excl MENA)","Agreement on Cessation of Hostilities between the Government of the Republic of South Sudan (GRSS) and the Sudan People’s Liberation Movement/Army (In Opposition) (SPLM/A in Opposition)

","2014-01-23","Multiparty signed/agreed","Intra","Cea","Ceas",0
884,"Civso",1,"South Sudan","Government",116,"South Sudan post-secession process","Africa (excl MENA)","Agreement on Cessation of Hostilities between the Government of the Republic of South Sudan (GRSS) and the Sudan People’s Liberation Movement/Army (In Opposition) (SPLM/A in Opposition)

","2014-01-23","Multiparty signed/agreed","Intra","Cea","Ceas",0
884,"Ce",1,"South Sudan","Government",116,"South Sudan post-secession process","Africa (excl MENA)","Agreement on Cessation of Hostilities between the Government of the Republic of South Sudan (GRSS) and the Sudan People’s Liberation Movement/Army (In Opposition) (SPLM/A in Opposition)

","2014-01-23","Multiparty signed/agreed","Intra","Cea","Ceas",0
884,"Dev",1,"South Sudan","Government",116,"South Sudan post-secession process","Africa (excl MENA)","Agreement on Cessation of Hostilities between the Government of the Republic of South Sudan (GRSS) and the Sudan People’s Liberation Movement/Army (In Opposition) (SPLM/A in Opposition)

","2014-01-23","Multiparty signed/agreed","Intra","Cea","Ceas",0
885,"Civso",1,"South Sudan","Government",116,"South Sudan post-secession process","Africa (excl MENA)","Agreement to Resolve the Crisis in South Sudan","2014-05-09","Multiparty signed/agreed","Intra","Cea","CeaMix",1
885,"Ce",1,"South Sudan","Government",116,"South Sudan post-secession process","Africa (excl MENA)","Agreement to Resolve the Crisis in South Sudan","2014-05-09","Multiparty signed/agreed","Intra","Cea","CeaMix",1
885,"EqGen",1,"South Sudan","Government",116,"South Sudan post-secession process","Africa (excl MENA)","Agreement to Resolve the Crisis in South Sudan","2014-05-09","Multiparty signed/agreed","Intra","Cea","CeaMix",1
885,"StDef",1,"South Sudan","Government",116,"South Sudan post-secession process","Africa (excl MENA)","Agreement to Resolve the Crisis in South Sudan","2014-05-09","Multiparty signed/agreed","Intra","Cea","CeaMix",1
885,"HrMob",1,"South Sudan","Government",116,"South Sudan post-secession process","Africa (excl MENA)","Agreement to Resolve the Crisis in South Sudan","2014-05-09","Multiparty signed/agreed","Intra","Cea","CeaMix",1
885,"Tral",1,"South Sudan","Government",116,"South Sudan post-secession process","Africa (excl MENA)","Agreement to Resolve the Crisis in South Sudan","2014-05-09","Multiparty signed/agreed","Intra","Cea","CeaMix",1
887,"LaEn",1,"Costa Rica/El Salvador/Guatemala/Honduras/Nicaragua","Government",32,"Nicaragua contra process","Americas","Montelimar Declaration","1990-04-03","Multiparty signed/agreed","InterIntra","Imp","ExtSub",0
887,"Terr",1,"Costa Rica/El Salvador/Guatemala/Honduras/Nicaragua","Government",32,"Nicaragua contra process","Americas","Montelimar Declaration","1990-04-03","Multiparty signed/agreed","InterIntra","Imp","ExtSub",0
887,"Dev",1,"Costa Rica/El Salvador/Guatemala/Honduras/Nicaragua","Government",32,"Nicaragua contra process","Americas","Montelimar Declaration","1990-04-03","Multiparty signed/agreed","InterIntra","Imp","ExtSub",0
887,"Civso",1,"Costa Rica/El Salvador/Guatemala/Honduras/Nicaragua","Government",32,"Nicaragua contra process","Americas","Montelimar Declaration","1990-04-03","Multiparty signed/agreed","InterIntra","Imp","ExtSub",0
887,"SsrDdr",1,"Costa Rica/El Salvador/Guatemala/Honduras/Nicaragua","Government",32,"Nicaragua contra process","Americas","Montelimar Declaration","1990-04-03","Multiparty signed/agreed","InterIntra","Imp","ExtSub",0
887,"HrGen",1,"Costa Rica/El Salvador/Guatemala/Honduras/Nicaragua","Government",32,"Nicaragua contra process","Americas","Montelimar Declaration","1990-04-03","Multiparty signed/agreed","InterIntra","Imp","ExtSub",0
888,"GDis",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Agreement on Comprehensive Solutions between the Government of the Republic of Uganda and the LRA/M","2007-05-02","Multiparty signed/agreed","Intra","SubPar","MultIss",1
888,"HrFra",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Agreement on Comprehensive Solutions between the Government of the Republic of Uganda and the LRA/M","2007-05-02","Multiparty signed/agreed","Intra","SubPar","MultIss",1
888,"GInd",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Agreement on Comprehensive Solutions between the Government of the Republic of Uganda and the LRA/M","2007-05-02","Multiparty signed/agreed","Intra","SubPar","MultIss",1
888,"LaEn",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Agreement on Comprehensive Solutions between the Government of the Republic of Uganda and the LRA/M","2007-05-02","Multiparty signed/agreed","Intra","SubPar","MultIss",1
888,"GRa",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Agreement on Comprehensive Solutions between the Government of the Republic of Uganda and the LRA/M","2007-05-02","Multiparty signed/agreed","Intra","SubPar","MultIss",1
888,"Dev",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Agreement on Comprehensive Solutions between the Government of the Republic of Uganda and the LRA/M","2007-05-02","Multiparty signed/agreed","Intra","SubPar","MultIss",1
888,"GeWom",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Agreement on Comprehensive Solutions between the Government of the Republic of Uganda and the LRA/M","2007-05-02","Multiparty signed/agreed","Intra","SubPar","MultIss",1
888,"StDef",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Agreement on Comprehensive Solutions between the Government of the Republic of Uganda and the LRA/M","2007-05-02","Multiparty signed/agreed","Intra","SubPar","MultIss",1
888,"GAge",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Agreement on Comprehensive Solutions between the Government of the Republic of Uganda and the LRA/M","2007-05-02","Multiparty signed/agreed","Intra","SubPar","MultIss",1
888,"Tral",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Agreement on Comprehensive Solutions between the Government of the Republic of Uganda and the LRA/M","2007-05-02","Multiparty signed/agreed","Intra","SubPar","MultIss",1
888,"Polps",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Agreement on Comprehensive Solutions between the Government of the Republic of Uganda and the LRA/M","2007-05-02","Multiparty signed/agreed","Intra","SubPar","MultIss",1
888,"HrDem",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Agreement on Comprehensive Solutions between the Government of the Republic of Uganda and the LRA/M","2007-05-02","Multiparty signed/agreed","Intra","SubPar","MultIss",1
888,"GSoc",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Agreement on Comprehensive Solutions between the Government of the Republic of Uganda and the LRA/M","2007-05-02","Multiparty signed/agreed","Intra","SubPar","MultIss",1
888,"GCh",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Agreement on Comprehensive Solutions between the Government of the Republic of Uganda and the LRA/M","2007-05-02","Multiparty signed/agreed","Intra","SubPar","MultIss",1
888,"Civso",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Agreement on Comprehensive Solutions between the Government of the Republic of Uganda and the LRA/M","2007-05-02","Multiparty signed/agreed","Intra","SubPar","MultIss",1
888,"HrGen",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Agreement on Comprehensive Solutions between the Government of the Republic of Uganda and the LRA/M","2007-05-02","Multiparty signed/agreed","Intra","SubPar","MultIss",1
889,"Ce",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Cessation of Hostilities Agreement between the Government of the Republic of Uganda and the LRA/M (Addendum 2)","2006-12-16","Multiparty signed/agreed","Intra","Cea","Rel",1
890,"Ce",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Cessation of Hostilities Agreement between the Government of the Republic of Uganda and the LRA/M (Addendum 1)","2006-11-01","Multiparty signed/agreed","Intra","Cea","Ceas",1
890,"Civso",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Cessation of Hostilities Agreement between the Government of the Republic of Uganda and the LRA/M (Addendum 1)","2006-11-01","Multiparty signed/agreed","Intra","Cea","Ceas",1
890,"StDef",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Cessation of Hostilities Agreement between the Government of the Republic of Uganda and the LRA/M (Addendum 1)","2006-11-01","Multiparty signed/agreed","Intra","Cea","Ceas",1
891,"SsrPsf",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Cessation of Hostilities Agreement between the Government of the Republic of Uganda and the LRA/M (Addendum 3)","2007-04-14","Multiparty signed/agreed","Intra","Cea","Rel",1
891,"Ce",1,"Uganda","Government",135,"Uganda peace process","Africa (excl MENA)","Cessation of Hostilities Agreement between the Government of the Republic of Uganda and the LRA/M (Addendum 3)","2007-04-14","Multiparty signed/agreed","Intra","Cea","Rel",1
893,"Civso",1,"Democratic Republic of Congo","Government",34,"DRC: Eastern DRC processes","Africa (excl MENA)","Accord Cadre pour la Paix en Ituri entre le Gouvernment de la Republique Democratique du Congo et les Groupes Armes de l'Ituri (MRC, FNI, et FRPI)","2006-11-29","Multiparty signed/agreed","Intra","SubComp","FrAg",1
893,"Mps",1,"Democratic Republic of Congo","Government",34,"DRC: Eastern DRC processes","Africa (excl MENA)","Accord Cadre pour la Paix en Ituri entre le Gouvernment de la Republique Democratique du Congo et les Groupes Armes de l'Ituri (MRC, FNI, et FRPI)","2006-11-29","Multiparty signed/agreed","Intra","SubComp","FrAg",1
893,"GCh",1,"Democratic Republic of Congo","Government",34,"DRC: Eastern DRC processes","Africa (excl MENA)","Accord Cadre pour la Paix en Ituri entre le Gouvernment de la Republique Democratique du Congo et les Groupes Armes de l'Ituri (MRC, FNI, et FRPI)","2006-11-29","Multiparty signed/agreed","Intra","SubComp","FrAg",1
893,"HrMob",1,"Democratic Republic of Congo","Government",34,"DRC: Eastern DRC processes","Africa (excl MENA)","Accord Cadre pour la Paix en Ituri entre le Gouvernment de la Republique Democratique du Congo et les Groupes Armes de l'Ituri (MRC, FNI, et FRPI)","2006-11-29","Multiparty signed/agreed","Intra","SubComp","FrAg",1
893,"SsrPsf",1,"Democratic Republic of Congo","Government",34,"DRC: Eastern DRC processes","Africa (excl MENA)","Accord Cadre pour la Paix en Ituri entre le Gouvernment de la Republique Democratique du Congo et les Groupes Armes de l'Ituri (MRC, FNI, et FRPI)","2006-11-29","Multiparty signed/agreed","Intra","SubComp","FrAg",1
894,"Mps",1,"Democratic Republic of Congo","Government",34,"DRC: Eastern DRC processes","Africa (excl MENA)","Accord entre le CoRDC et le Mouvement Revolutionnaire Congolais (MRC) en Presence de la MONUC","2006-07-26","Multiparty signed/agreed","Intra","SubPar","FrparOth",1
894,"SsrPsf",1,"Democratic Republic of Congo","Government",34,"DRC: Eastern DRC processes","Africa (excl MENA)","Accord entre le CoRDC et le Mouvement Revolutionnaire Congolais (MRC) en Presence de la MONUC","2006-07-26","Multiparty signed/agreed","Intra","SubPar","FrparOth",1
895,"SsrPsf",1,"Democratic Republic of Congo","Government",34,"DRC: Eastern DRC processes","Africa (excl MENA)","Compte Rendu de la Rencontre Entre la Delegation du Gouvernement de la RDC Conduite par le Ministre de la Defence et la Delegation du Group Arme du Commandant Cobra Matata, en Presence de la MONUC a Aveba","2006-11-18","Multiparty signed/agreed","Intra","Pre","Prin",1
895,"GCh",1,"Democratic Republic of Congo","Government",34,"DRC: Eastern DRC processes","Africa (excl MENA)","Compte Rendu de la Rencontre Entre la Delegation du Gouvernement de la RDC Conduite par le Ministre de la Defence et la Delegation du Group Arme du Commandant Cobra Matata, en Presence de la MONUC a Aveba","2006-11-18","Multiparty signed/agreed","Intra","Pre","Prin",1
895,"HrMob",1,"Democratic Republic of Congo","Government",34,"DRC: Eastern DRC processes","Africa (excl MENA)","Compte Rendu de la Rencontre Entre la Delegation du Gouvernement de la RDC Conduite par le Ministre de la Defence et la Delegation du Group Arme du Commandant Cobra Matata, en Presence de la MONUC a Aveba","2006-11-18","Multiparty signed/agreed","Intra","Pre","Prin",1
895,"SsrDdr",1,"Democratic Republic of Congo","Government",34,"DRC: Eastern DRC processes","Africa (excl MENA)","Compte Rendu de la Rencontre Entre la Delegation du Gouvernement de la RDC Conduite par le Ministre de la Defence et la Delegation du Group Arme du Commandant Cobra Matata, en Presence de la MONUC a Aveba","2006-11-18","Multiparty signed/agreed","Intra","Pre","Prin",1
895,"Civso",1,"Democratic Republic of Congo","Government",34,"DRC: Eastern DRC processes","Africa (excl MENA)","Compte Rendu de la Rencontre Entre la Delegation du Gouvernement de la RDC Conduite par le Ministre de la Defence et la Delegation du Group Arme du Commandant Cobra Matata, en Presence de la MONUC a Aveba","2006-11-18","Multiparty signed/agreed","Intra","Pre","Prin",1
896,"Med",1,"Democratic Republic of Congo","Government",34,"DRC: Eastern DRC processes","Africa (excl MENA)","Dispositions Pratiques Additives a L'Accord Signé a Kambutso le 26 Juillet 2006, entre le Gouvernement de la RDC et le MRC, en presence de la MONUC","2006-11-16","Multiparty signed/agreed","Intra","Imp","ExtSub",1
896,"Mps",1,"Democratic Republic of Congo","Government",34,"DRC: Eastern DRC processes","Africa (excl MENA)","Dispositions Pratiques Additives a L'Accord Signé a Kambutso le 26 Juillet 2006, entre le Gouvernement de la RDC et le MRC, en presence de la MONUC","2006-11-16","Multiparty signed/agreed","Intra","Imp","ExtSub",1
896,"SsrPsf",1,"Democratic Republic of Congo","Government",34,"DRC: Eastern DRC processes","Africa (excl MENA)","Dispositions Pratiques Additives a L'Accord Signé a Kambutso le 26 Juillet 2006, entre le Gouvernement de la RDC et le MRC, en presence de la MONUC","2006-11-16","Multiparty signed/agreed","Intra","Imp","ExtSub",1
899,"HrSec",1,"Nepal","Government",88,"Nepal peace process","Asia and Pacific","12-Point Understanding between the Seven Political Parties and Nepal Communist Party (Maoists)","2005-11-22","Multiparty signed/agreed","Intra","SubPar","MultIss",0
899,"HrCp",1,"Nepal","Government",88,"Nepal peace process","Asia and Pacific","12-Point Understanding between the Seven Political Parties and Nepal Communist Party (Maoists)","2005-11-22","Multiparty signed/agreed","Intra","SubPar","MultIss",0
899,"Civso",1,"Nepal","Government",88,"Nepal peace process","Asia and Pacific","12-Point Understanding between the Seven Political Parties and Nepal Communist Party (Maoists)","2005-11-22","Multiparty signed/agreed","Intra","SubPar","MultIss",0
899,"GeWom",1,"Nepal","Government",88,"Nepal peace process","Asia and Pacific","12-Point Understanding between the Seven Political Parties and Nepal Communist Party (Maoists)","2005-11-22","Multiparty signed/agreed","Intra","SubPar","MultIss",0
899,"StDef",1,"Nepal","Government",88,"Nepal peace process","Asia and Pacific","12-Point Understanding between the Seven Political Parties and Nepal Communist Party (Maoists)","2005-11-22","Multiparty signed/agreed","Intra","SubPar","MultIss",0
